hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_popcenter2,dist_market,dist_border2,dist_admctr,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,popdensity,hybrid_V8,ssa_aez09,afmnslp_pct,srtm_1k,twi,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2018_tot,h2018_wetQ,h2018_wetQstart,qstartavg,ndvi_avg,ndvi_max,h2018_ndvi_avg,h2018_ndvi_max 
220059,7.917244658,5.772112519,1.3,8.8,8.3,62.2,8.8,246,229,1263,237,554,731,10,313,10,503,14,1,1,2,1,1,1,2,1333,621,17,1358,696,17,23,0.333,0.426,0.382,0.479
220060,7.917244658,5.772112519,1.3,8.8,8.3,62.2,8.8,246,229,1263,237,554,731,10,313,10,503,14,1,1,2,1,1,1,2,1333,621,17,1358,696,17,23,0.333,0.426,0.382,0.479
220111,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220112,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220113,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220114,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220115,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220116,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220117,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220118,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220119,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
220120,7.54357283,7.61435948,0.5,9.2,8.2,59.4,9.2,251,236,1376,283,643,186,0,313,3,404,13,2,2,2,1,1,1,2,1124,593,18,1460,690,17,24,0.281,0.373,0.273,0.352
229002,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229003,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229004,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229005,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229006,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229007,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229009,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229010,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229011,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229012,7.351027919,7.754798961,1.5,18.1,73.9,140.5,18.1,260,245,1403,283,642,172,14,313,10,228,12,2,2,2,1,1,1,2,1132,596,17,1259,660,17,23,0.303,0.386,0.342,0.425
229014,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229015,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229016,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229017,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229018,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229020,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229021,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229023,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229024,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229025,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229026,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229028,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229029,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229031,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229032,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229033,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229035,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229036,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229037,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229038,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229039,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229040,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229041,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229042,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229044,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229046,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229047,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229048,8.165227419,5.888924347,0.7,6.6,48.9,102.7,6.6,262,245,1195,228,557,544,0,313,6,286,14,1,1,1,1,1,1,1,1321,636,17,1197,550,23,23,0.311,0.408,0.334,0.446
229049,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229050,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229051,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229052,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229053,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229056,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229057,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229058,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229059,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229060,7.580365999,6.158932216,0.4,1.4,61.9,91,1.4,247,230,1257,232,531,1920,10,313,4,394,13,1,1,1,1,1,1,1,1049,508,16,1218,598,17,22,0.271,0.344,0.259,0.316
229061,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229063,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229064,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229065,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229066,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229068,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229070,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229071,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229072,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
229087,7.144402365,6.909794995,1.3,2.6,42.6,98.6,2.6,270,255,1329,253,608,82,5,313,2,108,13,2,2,1,1,1,1,1,1071,544,17,1319,663,19,23,0.368,0.456,0.366,0.484
229090,7.10183138,6.926800993,2.5,7.5,41.3,48.5,7.5,272,257,1342,255,614,75,42,313,2,69,13,2,2,1,1,1,1,1,1080,549,17,1365,692,17,23,0.358,0.444,0.371,0.522
229094,7.586336222,6.176344088,1.5,9.6,45,96.8,9.6,245,229,1264,234,535,1670,49,313,15,441,10,1,1,2,1,1,1,1,1043,507,16,1213,593,17,22,0.274,0.347,0.258,0.316
230011,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230013,8.419639419,4.619633771,7.1,13.4,60.1,104,13.4,262,248,1231,233,517,2592,35,313,4,378,15,1,1,2,2,1,1,2,1232,599,17,1298,716,16,20,0.272,0.356,0.275,0.316
230014,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230015,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230016,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230017,8.487099248,4.555361253,3.1,10.6,20.1,77,10.6,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230018,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230019,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230020,8.487099248,4.555361253,1.9,18.2,22.7,40.4,18.2,267,250,1212,231,510,11699,0,313,4,286,14,1,1,1,2,1,1,1,1173,578,17,1308,726,16,22,0.276,0.36,0.234,0.267
230071,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230072,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230073,8.145337075,5.120344238,0.1,9.9,9.1,57.1,9.9,250,235,1266,235,536,1055,0,313,4,520,12,1,1,1,1,1,1,1,1467,686,17,1632,805,19,22,0.28,0.373,0.263,0.34
230074,8.126724155,5.100839403,2.3,2,144,274.3,2,249,234,1274,235,538,1551,5,313,4,539,14,1,1,1,1,1,1,1,1475,690,17,1662,808,19,22,0.298,0.392,0.262,0.357
230075,8.113336412,5.11055644,0.3,31.2,186.2,340.2,31.2,248,233,1277,236,539,397,5,313,4,544,13,1,1,1,1,1,1,1,1481,692,18,1670,800,17,23,0.311,0.406,0.281,0.378
230076,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230077,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230078,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230079,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230080,8.101386183,5.24942505,2.1,67.3,136.4,212.9,67.3,251,235,1261,235,533,106,5,313,6,492,14,1,1,1,1,1,1,1,1467,690,18,1590,765,16,19,0.288,0.374,0.261,0.353
230081,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230083,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230084,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230085,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230086,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230087,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230088,7.919674842,4.648903487,6.8,8.6,13.1,167,8.6,259,245,1254,212,515,2520,47,313,4,368,12,1,1,2,1,1,1,2,1294,610,19,1392,699,16,23,0.324,0.414,0.248,0.283
230089,9.416477428,3.829784051,7,50.9,93.3,187.3,50.9,263,245,1152,235,595,12,21,313,3,353,14,1,1,1,2,1,1,1,933,493,17,1217,695,20,23,0.313,0.399,0.325,0.433
230090,9.645483198,3.95106637,1.4,30.9,187.8,344.4,30.9,266,249,1139,235,615,51,0,313,2,308,13,1,1,1,2,1,1,1,910,494,16,1257,769,18,23,0.336,0.426,0.336,0.428
230091,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
230092,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
230093,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
230095,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
230097,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
230099,9.058588997,3.550320889,21.6,21.5,160.9,283.2,21.5,262,244,1154,226,553,19,0,313,3,373,13,1,1,1,2,1,1,1,980,491,17,1160,603,20,23,0.316,0.418,0.343,0.394
239001,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239002,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239003,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239004,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239005,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239006,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239007,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239009,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239010,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239012,8.835885804,5.067384399,0.3,1.4,52.5,202.1,1.4,274,256,1167,235,565,56,43,313,3,189,13,2,2,2,1,1,1,2,1087,566,16,1074,608,16,24,0.307,0.386,0.28,0.375
239013,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239014,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239015,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239016,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239017,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239018,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239021,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239022,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239023,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239024,9.040015218,4.894911499,0.8,11.8,87.3,240.5,11.8,279,261,1143,234,571,174,49,313,1,100,14,1,1,1,2,1,1,1,976,513,16,1130,686,16,24,0.314,0.391,0.327,0.43
239025,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
239026,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
239027,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
239028,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
239029,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
239030,8.067366736,5.243798936,2.7,8.6,87.6,241.1,8.6,249,235,1270,235,536,640,0,313,4,517,13,1,1,2,1,1,1,2,1470,687,18,1578,751,16,21,0.293,0.38,0.289,0.381
